Time (EpSec),x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec)
675.5,3217.94575,-3961.314609,3980.084681,-3.063041,1.731866,0.053896
675.6,3217.639422,-3961.141393,3980.090042,-3.063514,1.732448,0.053311
675.7,3217.333047,-3960.968119,3980.095344,-3.063987,1.733031,0.052726
675.8,3217.026624,-3960.794787,3980.100587,-3.064461,1.733613,0.05214
675.9,3216.720155,-3960.621397,3980.105772,-3.064934,1.734196,0.051555
676,3216.413638,-3960.447948,3980.110898,-3.065407,1.734779,0.050969
676.1,3216.107073,-3960.274441,3980.115965,-3.06588,1.735361,0.050384
676.2,3215.800462,-3960.100876,3980.120975,-3.066353,1.735944,0.049798
676.3,3215.493803,-3959.927252,3980.125925,-3.066827,1.736527,0.049212
676.4,3215.187096,-3959.75357,3980.130817,-3.0673,1.73711,0.048627
676.5,3214.880343,-3959.57983,3980.13565,-3.067773,1.737692,0.048041
676.6,3214.573542,-3959.406032,3980.140425,-3.068246,1.738275,0.047455
676.7,3214.266693,-3959.232175,3980.145141,-3.068719,1.738858,0.046869
676.8,3213.959798,-3959.05826,3980.149799,-3.069193,1.739441,0.046283
676.9,3213.652855,-3958.884287,3980.154398,-3.069666,1.740024,0.045697
677,3213.345865,-3958.710255,3980.158938,-3.070139,1.740607,0.04511
677.1,3213.038827,-3958.536166,3980.16342,-3.070613,1.74119,0.044524
677.2,3212.731742,-3958.362017,3980.167843,-3.071086,1.741773,0.043938
677.3,3212.42461,-3958.187811,3980.172208,-3.071559,1.742357,0.043351
677.4,3212.11743,-3958.013546,3980.176513,-3.072033,1.74294,0.042765
677.5,3211.810203,-3957.839223,3980.180761,-3.072506,1.743523,0.042178
677.6,3211.502929,-3957.664841,3980.184949,-3.072979,1.744106,0.041592
677.7,3211.195607,-3957.490402,3980.189079,-3.073453,1.74469,0.041005
677.8,3210.888238,-3957.315903,3980.19315,-3.073926,1.745273,0.040418
677.9,3210.580822,-3957.141347,3980.197163,-3.074399,1.745857,0.039831
678,3210.273359,-3956.966732,3980.201116,-3.074873,1.74644,0.039245
678.1,3209.965848,-3956.792059,3980.205011,-3.075346,1.747024,0.038658
678.2,3209.658289,-3956.617327,3980.208848,-3.07582,1.747607,0.038071
678.3,3209.350684,-3956.442538,3980.212626,-3.076293,1.748191,0.037483
678.4,3209.043031,-3956.267689,3980.216345,-3.076766,1.748775,0.036896
678.5,3208.73533,-3956.092783,3980.220005,-3.07724,1.749358,0.036309
678.6,3208.427583,-3955.917818,3980.223606,-3.077713,1.749942,0.035722
678.7,3208.119788,-3955.742794,3980.227149,-3.078187,1.750526,0.035134
678.8,3207.811945,-3955.567712,3980.230633,-3.07866,1.75111,0.034547
678.9,3207.504056,-3955.392572,3980.234059,-3.079134,1.751694,0.033959
679,3207.196119,-3955.217374,3980.237425,-3.079607,1.752277,0.033372
679.1,3206.888134,-3955.042117,3980.240733,-3.080081,1.752861,0.032784
679.2,3206.580102,-3954.866801,3980.243982,-3.080554,1.753445,0.032196
679.3,3206.272023,-3954.691428,3980.247172,-3.081028,1.75403,0.031608
679.4,3205.963897,-3954.515996,3980.250304,-3.081501,1.754614,0.03102
679.5,3205.655723,-3954.340505,3980.253376,-3.081975,1.755198,0.030433
679.6,3205.347502,-3954.164956,3980.25639,-3.082449,1.755782,0.029844
679.7,3205.039233,-3953.989349,3980.259345,-3.082922,1.756366,0.029256
679.8,3204.730917,-3953.813683,3980.262241,-3.083396,1.756951,0.028668
679.9,3204.422554,-3953.637958,3980.265079,-3.083869,1.757535,0.02808
680,3204.114144,-3953.462176,3980.267857,-3.084343,1.758119,0.027492
680.1,3203.805686,-3953.286335,3980.270577,-3.084817,1.758704,0.026903
680.2,3203.49718,-3953.110435,3980.273238,-3.08529,1.759288,0.026315
680.3,3203.188627,-3952.934477,3980.27584,-3.085764,1.759873,0.025726
680.4,3202.880027,-3952.75846,3980.278383,-3.086238,1.760457,0.025138
680.5,3202.57138,-3952.582386,3980.280868,-3.086711,1.761042,0.024549
680.6,3202.262685,-3952.406252,3980.283293,-3.087185,1.761626,0.02396
680.7,3201.953943,-3952.23006,3980.28566,-3.087659,1.762211,0.023371
680.8,3201.645153,-3952.05381,3980.287967,-3.088132,1.762796,0.022782
680.9,3201.336316,-3951.877501,3980.290216,-3.088606,1.763381,0.022194
681,3201.027432,-3951.701134,3980.292406,-3.08908,1.763965,0.021604
681.1,3200.7185,-3951.524708,3980.294537,-3.089554,1.76455,0.021015
681.2,3200.409521,-3951.348224,3980.296609,-3.090027,1.765135,0.020426
681.3,3200.100495,-3951.171681,3980.298622,-3.090501,1.76572,0.019837
681.4,3199.791421,-3950.99508,3980.300576,-3.090975,1.766305,0.019248
681.5,3199.4823,-3950.81842,3980.302472,-3.091449,1.76689,0.018658
681.6,3199.173131,-3950.641702,3980.304308,-3.091923,1.767475,0.018069
681.7,3198.863915,-3950.464925,3980.306085,-3.092396,1.76806,0.017479
681.8,3198.554652,-3950.28809,3980.307804,-3.09287,1.768646,0.01689
681.9,3198.245341,-3950.111196,3980.309463,-3.093344,1.769231,0.0163
682,3197.935983,-3949.934243,3980.311064,-3.093818,1.769816,0.01571
682.1,3197.626578,-3949.757233,3980.312605,-3.094292,1.770401,0.01512
682.2,3197.317125,-3949.580163,3980.314088,-3.094766,1.770987,0.014531
682.3,3197.007625,-3949.403035,3980.315512,-3.09524,1.771572,0.013941
682.4,3196.698077,-3949.225849,3980.316876,-3.095713,1.772157,0.013351
682.5,3196.388482,-3949.048604,3980.318182,-3.096187,1.772743,0.01276
682.6,3196.07884,-3948.8713,3980.319428,-3.096661,1.773329,0.01217
682.7,3195.76915,-3948.693938,3980.320616,-3.097135,1.773914,0.01158
682.8,3195.459413,-3948.516517,3980.321744,-3.097609,1.7745,0.01099
682.9,3195.149628,-3948.339038,3980.322814,-3.098083,1.775085,0.010399
683,3194.839796,-3948.1615,3980.323824,-3.098557,1.775671,0.009809
683.1,3194.529917,-3947.983904,3980.324775,-3.099031,1.776257,0.009218
683.2,3194.21999,-3947.806249,3980.325668,-3.099505,1.776843,0.008628
683.3,3193.910016,-3947.628535,3980.326501,-3.099979,1.777428,0.008037
683.4,3193.599994,-3947.450763,3980.327275,-3.100453,1.778014,0.007446
683.5,3193.289925,-3947.272933,3980.32799,-3.100927,1.7786,0.006855
683.6,3192.979809,-3947.095043,3980.328646,-3.101401,1.779186,0.006264
683.7,3192.669645,-3946.917095,3980.329243,-3.101875,1.779772,0.005673
683.8,3192.359434,-3946.739089,3980.329781,-3.102349,1.780358,0.005082
683.9,3192.049175,-3946.561024,3980.330259,-3.102823,1.780944,0.004491
684,3191.738869,-3946.3829,3980.330679,-3.103297,1.781531,0.0039
684.1,3191.428515,-3946.204717,3980.33104,-3.103771,1.782117,0.003309
684.2,3191.118115,-3946.026476,3980.331341,-3.104246,1.782703,0.002718
684.3,3190.807666,-3945.848177,3980.331583,-3.10472,1.783289,0.002126
684.4,3190.497171,-3945.669819,3980.331766,-3.105194,1.783876,0.001535
684.5,3190.186628,-3945.491402,3980.33189,-3.105668,1.784462,0.000943
684.6,3189.876037,-3945.312926,3980.331955,-3.106142,1.785049,0.000352
684.7,3189.565399,-3945.134392,3980.33196,-3.106616,1.785635,-0.00024
684.8,3189.254714,-3944.955799,3980.331907,-3.10709,1.786222,-0.000832
684.9,3188.943981,-3944.777148,3980.331794,-3.107565,1.786808,-0.001424
685,3188.633201,-3944.598438,3980.331622,-3.108039,1.787395,-0.002016
685.1,3188.322373,-3944.419669,3980.331391,-3.108513,1.787981,-0.002608
685.2,3188.011498,-3944.240841,3980.3311,-3.108987,1.788568,-0.0032
685.3,3187.700576,-3944.061955,3980.330751,-3.109461,1.789155,-0.003792
685.4,3187.389606,-3943.88301,3980.330342,-3.109936,1.789742,-0.004384
685.5,3187.078589,-3943.704007,3980.329874,-3.11041,1.790328,-0.004976
685.6,3186.767524,-3943.524945,3980.329347,-3.110884,1.790915,-0.005569
685.7,3186.456412,-3943.345824,3980.32876,-3.111359,1.791502,-0.006161
685.8,3186.145252,-3943.166644,3980.328114,-3.111833,1.792089,-0.006754
685.9,3185.834045,-3942.987406,3980.32741,-3.112307,1.792676,-0.007346
686,3185.522791,-3942.808109,3980.326645,-3.112781,1.793263,-0.007939
686.1,3185.211489,-3942.628753,3980.325822,-3.113256,1.79385,-0.008532
686.2,3184.90014,-3942.449339,3980.324939,-3.11373,1.794438,-0.009124
686.3,3184.588743,-3942.269866,3980.323997,-3.114205,1.795025,-0.009717
686.4,3184.277299,-3942.090334,3980.322996,-3.114679,1.795612,-0.01031
686.5,3183.965807,-3941.910743,3980.321935,-3.115153,1.796199,-0.010903
686.6,3183.654268,-3941.731094,3980.320815,-3.115628,1.796787,-0.011496
686.7,3183.342682,-3941.551386,3980.319636,-3.116102,1.797374,-0.012089
686.8,3183.031048,-3941.371619,3980.318397,-3.116576,1.797961,-0.012683
686.9,3182.719366,-3941.191794,3980.317099,-3.117051,1.798549,-0.013276
687,3182.407638,-3941.011909,3980.315742,-3.117525,1.799136,-0.013869
687.1,3182.095861,-3940.831966,3980.314325,-3.118,1.799724,-0.014463
687.2,3181.784038,-3940.651965,3980.312849,-3.118474,1.800312,-0.015056
687.3,3181.472167,-3940.471904,3980.311314,-3.118949,1.800899,-0.01565
687.4,3181.160248,-3940.291785,3980.309719,-3.119423,1.801487,-0.016243
687.5,3180.848282,-3940.111607,3980.308065,-3.119898,1.802075,-0.016837
687.6,3180.536268,-3939.93137,3980.306352,-3.120372,1.802662,-0.017431
687.7,3180.224207,-3939.751074,3980.304579,-3.120847,1.80325,-0.018025
687.8,3179.912099,-3939.57072,3980.302747,-3.121321,1.803838,-0.018619
687.9,3179.599943,-3939.390307,3980.300855,-3.121796,1.804426,-0.019213
688,3179.28774,-3939.209835,3980.298905,-3.12227,1.805014,-0.019807
688.1,3178.975489,-3939.029304,3980.296894,-3.122745,1.805602,-0.020401
688.2,3178.663191,-3938.848714,3980.294824,-3.12322,1.80619,-0.020995
688.3,3178.350845,-3938.668066,3980.292695,-3.123694,1.806778,-0.02159
688.4,3178.038452,-3938.487358,3980.290506,-3.124169,1.807366,-0.022184
688.5,3177.726011,-3938.306592,3980.288258,-3.124643,1.807955,-0.022778
688.6,3177.413523,-3938.125768,3980.285951,-3.125118,1.808543,-0.023373
688.7,3177.100988,-3937.944884,3980.283584,-3.125593,1.809131,-0.023968
688.8,3176.788405,-3937.763941,3980.281157,-3.126067,1.80972,-0.024562
688.9,3176.475774,-3937.58294,3980.278671,-3.126542,1.810308,-0.025157
689,3176.163096,-3937.40188,3980.276126,-3.127017,1.810896,-0.025752
689.1,3175.850371,-3937.220761,3980.273521,-3.127491,1.811485,-0.026347
689.2,3175.537598,-3937.039583,3980.270856,-3.127966,1.812073,-0.026942
689.3,3175.224778,-3936.858346,3980.268133,-3.128441,1.812662,-0.027537
689.4,3174.91191,-3936.67705,3980.265349,-3.128916,1.813251,-0.028132
689.5,3174.598995,-3936.495696,3980.262506,-3.12939,1.813839,-0.028727
689.6,3174.286032,-3936.314282,3980.259604,-3.129865,1.814428,-0.029322
689.7,3173.973022,-3936.13281,3980.256642,-3.13034,1.815017,-0.029918
689.8,3173.659964,-3935.951279,3980.25362,-3.130815,1.815606,-0.030513
689.9,3173.346859,-3935.769689,3980.250539,-3.131289,1.816194,-0.031109
690,3173.033706,-3935.58804,3980.247398,-3.131764,1.816783,-0.031704
690.1,3172.720506,-3935.406332,3980.244198,-3.132239,1.817372,-0.0323
690.2,3172.407258,-3935.224566,3980.240938,-3.132714,1.817961,-0.032896
690.3,3172.093963,-3935.04274,3980.237619,-3.133189,1.81855,-0.033491
690.4,3171.780621,-3934.860856,3980.23424,-3.133664,1.819139,-0.034087
690.5,3171.46723,-3934.678912,3980.230802,-3.134138,1.819729,-0.034683
690.6,3171.153793,-3934.49691,3980.227304,-3.134613,1.820318,-0.035279
690.7,3170.840308,-3934.314849,3980.223746,-3.135088,1.820907,-0.035875
690.8,3170.526775,-3934.132729,3980.220129,-3.135563,1.821496,-0.036471
690.9,3170.213195,-3933.95055,3980.216452,-3.136038,1.822085,-0.037068
691,3169.899568,-3933.768312,3980.212715,-3.136513,1.822675,-0.037664
691.1,3169.585893,-3933.586015,3980.208919,-3.136988,1.823264,-0.03826
691.2,3169.27217,-3933.403659,3980.205063,-3.137463,1.823854,-0.038857
691.3,3168.9584,-3933.221244,3980.201147,-3.137938,1.824443,-0.039453
691.4,3168.644583,-3933.03877,3980.197172,-3.138413,1.825033,-0.04005
691.5,3168.330717,-3932.856237,3980.193137,-3.138888,1.825622,-0.040647
691.6,3168.016805,-3932.673646,3980.189043,-3.139363,1.826212,-0.041243
691.7,3167.702845,-3932.490995,3980.184889,-3.139838,1.826802,-0.04184
691.8,3167.388837,-3932.308285,3980.180675,-3.140313,1.827391,-0.042437
691.9,3167.074782,-3932.125517,3980.176401,-3.140788,1.827981,-0.043034
692,3166.76068,-3931.942689,3980.172068,-3.141263,1.828571,-0.043631
692.1,3166.44653,-3931.759802,3980.167675,-3.141738,1.829161,-0.044228
692.2,3166.132332,-3931.576857,3980.163223,-3.142213,1.829751,-0.044825
692.3,3165.818087,-3931.393852,3980.15871,-3.142688,1.830341,-0.045423
692.4,3165.503795,-3931.210789,3980.154138,-3.143163,1.830931,-0.04602
692.5,3165.189455,-3931.027666,3980.149506,-3.143638,1.831521,-0.046617
692.6,3164.875067,-3930.844484,3980.144814,-3.144114,1.832111,-0.047215
692.7,3164.560632,-3930.661244,3980.140063,-3.144589,1.832701,-0.047812
692.8,3164.246149,-3930.477944,3980.135252,-3.145064,1.833291,-0.04841
692.9,3163.931619,-3930.294586,3980.130381,-3.145539,1.833882,-0.049008
693,3163.617041,-3930.111168,3980.12545,-3.146014,1.834472,-0.049606
693.1,3163.302416,-3929.927691,3980.12046,-3.146489,1.835062,-0.050203
693.2,3162.987744,-3929.744155,3980.11541,-3.146965,1.835653,-0.050801
693.3,3162.673023,-3929.560561,3980.1103,-3.14744,1.836243,-0.051399
693.4,3162.358256,-3929.376907,3980.10513,-3.147915,1.836834,-0.051998
693.5,3162.04344,-3929.193194,3980.0999,-3.14839,1.837424,-0.052596
693.6,3161.728578,-3929.009422,3980.094611,-3.148866,1.838015,-0.053194
693.7,3161.413667,-3928.825591,3980.089261,-3.149341,1.838605,-0.053792
693.8,3161.098709,-3928.641701,3980.083852,-3.149816,1.839196,-0.054391
693.9,3160.783704,-3928.457752,3980.078383,-3.150291,1.839787,-0.054989
694,3160.468651,-3928.273744,3980.072854,-3.150767,1.840377,-0.055588
694.1,3160.153551,-3928.089676,3980.067266,-3.151242,1.840968,-0.056186
694.2,3159.838403,-3927.90555,3980.061617,-3.151717,1.841559,-0.056785
694.3,3159.523207,-3927.721365,3980.055909,-3.152193,1.84215,-0.057384
694.4,3159.207964,-3927.53712,3980.05014,-3.152668,1.842741,-0.057983
694.5,3158.892674,-3927.352816,3980.044312,-3.153143,1.843332,-0.058581
694.6,3158.577335,-3927.168454,3980.038424,-3.153619,1.843923,-0.05918
694.7,3158.26195,-3926.984032,3980.032476,-3.154094,1.844514,-0.05978
694.8,3157.946517,-3926.799551,3980.026468,-3.15457,1.845105,-0.060379
694.9,3157.631036,-3926.615011,3980.0204,-3.155045,1.845696,-0.060978
695,3157.315508,-3926.430412,3980.014273,-3.15552,1.846288,-0.061577
695.1,3156.999932,-3926.245753,3980.008085,-3.155996,1.846879,-0.062177
695.2,3156.684308,-3926.061036,3980.001837,-3.156471,1.84747,-0.062776
695.3,3156.368638,-3925.876259,3979.99553,-3.156947,1.848062,-0.063376
695.4,3156.052919,-3925.691423,3979.989162,-3.157422,1.848653,-0.063975
695.5,3155.737153,-3925.506529,3979.982735,-3.157898,1.849245,-0.064575
695.6,3155.421339,-3925.321575,3979.976247,-3.158373,1.849836,-0.065175
695.7,3155.105478,-3925.136561,3979.9697,-3.158849,1.850428,-0.065774
695.8,3154.78957,-3924.951489,3979.963092,-3.159324,1.851019,-0.066374
695.9,3154.473614,-3924.766358,3979.956425,-3.1598,1.851611,-0.066974
696,3154.15761,-3924.581167,3979.949697,-3.160276,1.852203,-0.067574
696.1,3153.841558,-3924.395917,3979.94291,-3.160751,1.852794,-0.068174
696.2,3153.52546,-3924.210608,3979.936063,-3.161227,1.853386,-0.068775
696.3,3153.209313,-3924.02524,3979.929155,-3.161702,1.853978,-0.069375
696.4,3152.893119,-3923.839812,3979.922188,-3.162178,1.85457,-0.069975
696.5,3152.576877,-3923.654326,3979.91516,-3.162654,1.855162,-0.070576
696.6,3152.260588,-3923.46878,3979.908073,-3.163129,1.855754,-0.071176
696.7,3151.944252,-3923.283175,3979.900925,-3.163605,1.856346,-0.071777
696.8,3151.627867,-3923.097511,3979.893717,-3.164081,1.856938,-0.072377
696.9,3151.311436,-3922.911787,3979.886449,-3.164556,1.85753,-0.072978
697,3150.994956,-3922.726005,3979.879122,-3.165032,1.858122,-0.073579
697.1,3150.678429,-3922.540163,3979.871734,-3.165508,1.858715,-0.07418
697.2,3150.361855,-3922.354262,3979.864286,-3.165983,1.859307,-0.074781
697.3,3150.045232,-3922.168302,3979.856777,-3.166459,1.859899,-0.075382
697.4,3149.728563,-3921.982282,3979.849209,-3.166935,1.860492,-0.075983
697.5,3149.411845,-3921.796203,3979.841581,-3.167411,1.861084,-0.076584
697.6,3149.095081,-3921.610065,3979.833892,-3.167886,1.861676,-0.077185
697.7,3148.778268,-3921.423868,3979.826144,-3.168362,1.862269,-0.077787
697.8,3148.461408,-3921.237611,3979.818335,-3.168838,1.862862,-0.078388
697.9,3148.144501,-3921.051296,3979.810466,-3.169314,1.863454,-0.078989
698,3147.827545,-3920.864921,3979.802537,-3.16979,1.864047,-0.079591
698.1,3147.510543,-3920.678486,3979.794548,-3.170265,1.86464,-0.080193
698.2,3147.193492,-3920.491993,3979.786499,-3.170741,1.865232,-0.080794
698.3,3146.876394,-3920.30544,3979.778389,-3.171217,1.865825,-0.081396
698.4,3146.559249,-3920.118828,3979.770219,-3.171693,1.866418,-0.081998
698.5,3146.242056,-3919.932156,3979.76199,-3.172169,1.867011,-0.0826
698.6,3145.924815,-3919.745426,3979.753699,-3.172645,1.867604,-0.083202
698.7,3145.607527,-3919.558635,3979.745349,-3.173121,1.868197,-0.083804
698.8,3145.290191,-3919.371786,3979.736939,-3.173597,1.86879,-0.084406
698.9,3144.972808,-3919.184878,3979.728468,-3.174073,1.869383,-0.085009
699,3144.655376,-3918.99791,3979.719937,-3.174549,1.869976,-0.085611
699.1,3144.337898,-3918.810882,3979.711346,-3.175025,1.870569,-0.086213
699.2,3144.020372,-3918.623796,3979.702694,-3.175501,1.871163,-0.086816
699.3,3143.702798,-3918.43665,3979.693983,-3.175977,1.871756,-0.087418
699.4,3143.385176,-3918.249445,3979.685211,-3.176453,1.872349,-0.088021
699.5,3143.067507,-3918.06218,3979.676378,-3.176929,1.872943,-0.088624
699.6,3142.74979,-3917.874856,3979.667486,-3.177405,1.873536,-0.089226
699.7,3142.432026,-3917.687473,3979.658533,-3.177881,1.874129,-0.089829
699.8,3142.114214,-3917.50003,3979.64952,-3.178357,1.874723,-0.090432
699.9,3141.796355,-3917.312528,3979.640447,-3.178833,1.875317,-0.091035
700,3141.478448,-3917.124967,3979.631313,-3.179309,1.87591,-0.091638
700.1,3141.160493,-3916.937346,3979.622119,-3.179785,1.876504,-0.092241
700.2,3140.842491,-3916.749666,3979.612865,-3.180261,1.877098,-0.092845
700.3,3140.524441,-3916.561927,3979.60355,-3.180737,1.877691,-0.093448
700.4,3140.206343,-3916.374128,3979.594175,-3.181213,1.878285,-0.094051
700.5,3139.888198,-3916.18627,3979.58474,-3.18169,1.878879,-0.094655
700.6,3139.570005,-3915.998352,3979.575244,-3.182166,1.879473,-0.095258
700.7,3139.251765,-3915.810375,3979.565688,-3.182642,1.880067,-0.095862
700.8,3138.933477,-3915.622339,3979.556072,-3.183118,1.880661,-0.096466
700.9,3138.615141,-3915.434243,3979.546395,-3.183594,1.881255,-0.097069
701,3138.296758,-3915.246088,3979.536658,-3.184071,1.881849,-0.097673
701.1,3137.978327,-3915.057873,3979.52686,-3.184547,1.882443,-0.098277
701.2,3137.659849,-3914.869599,3979.517002,-3.185023,1.883038,-0.098881
701.3,3137.341323,-3914.681265,3979.507084,-3.185499,1.883632,-0.099485
701.4,3137.022749,-3914.492872,3979.497105,-3.185976,1.884226,-0.10009
701.5,3136.704127,-3914.30442,3979.487066,-3.186452,1.88482,-0.100694
701.6,3136.385458,-3914.115908,3979.476967,-3.186928,1.885415,-0.101298
701.7,3136.066742,-3913.927337,3979.466807,-3.187405,1.886009,-0.101902
701.8,3135.747978,-3913.738707,3979.456586,-3.187881,1.886604,-0.102507
701.9,3135.429166,-3913.550016,3979.446305,-3.188357,1.887198,-0.103112
702,3135.110306,-3913.361267,3979.435964,-3.188834,1.887793,-0.103716
702.1,3134.791399,-3913.172458,3979.425562,-3.18931,1.888388,-0.104321
702.2,3134.472444,-3912.983589,3979.4151,-3.189786,1.888982,-0.104926
702.3,3134.153442,-3912.794661,3979.404577,-3.190263,1.889577,-0.10553
702.4,3133.834391,-3912.605674,3979.393993,-3.190739,1.890172,-0.106135
702.5,3133.515294,-3912.416627,3979.38335,-3.191216,1.890767,-0.10674
702.6,3133.196148,-3912.227521,3979.372645,-3.191692,1.891362,-0.107346
